Date,White,Black,Opening,White_rating,Black_rating,winner,url
2021.03.23,el-bantu,arthohm,B00,270,209,el-bantu,https://www.chess.com/game/live/10230630421
2021.03.23,jess148,el-bantu,A00,232,277,el-bantu,https://www.chess.com/game/live/10230669797
2021.03.23,el-bantu,jesusilloKiller,C20,286,326,el-bantu,https://www.chess.com/game/live/10230729353
2021.03.23,el-bantu,ayrtoncarpeta,C46,293,256,el-bantu,https://www.chess.com/game/live/10231348129
2021.03.23,el-bantu,vitto9991,C47,284,269,vitto9991,https://www.chess.com/game/live/10233116231
2021.03.23,uwrparanox,el-bantu,C20,263,275,uwrparanox,https://www.chess.com/game/live/10233704147
2021.03.23,Nassim04,el-bantu,D00,253,283,el-bantu,https://www.chess.com/game/live/10234272115
2021.03.23,el-bantu,ycsal,C42,291,290,el-bantu,https://www.chess.com/game/live/10234851047
2021.03.23,el-bantu,Cheech0512,C41,282,254,Cheech0512,https://www.chess.com/game/live/10236147143
2021.03.23,el-bantu,bozkov78,B20,271,175,bozkov78,https://www.chess.com/game/live/10236710267
2021.03.23,tylerbeanie,el-bantu,D00,274,279,el-bantu,https://www.chess.com/game/live/10237908211
2021.03.23,el-bantu,tylerbeanie,B07,271,282,tylerbeanie,https://www.chess.com/game/live/10237956211
2021.03.23,tylerbeanie,el-bantu,D00,290,263,tylerbeanie,https://www.chess.com/game/live/10238446285
2021.03.18,el-bantu,AlekseyWW,C25,251,351,el-bantu,https://www.chess.com/game/daily/320403498
2021.03.23,2taraj4,el-bantu,D06,246,271,el-bantu,https://www.chess.com/game/live/10279945777
2021.03.23,el-bantu,Tewilson1,D08,279,266,el-bantu,https://www.chess.com/game/live/10280523653
2021.03.23,el-bantu,kushmasterpete,A40,269,196,kushmasterpete,https://www.chess.com/game/live/10281126331
2021.03.23,SlippynayC,el-bantu,C25,219,277,el-bantu,https://www.chess.com/game/live/10281698703
2021.03.23,Chessmate_de,el-bantu,D00,141,282,el-bantu,https://www.chess.com/game/live/10282266971
2021.03.24,el-bantu,joniasep,B07,274,270,joniasep,https://www.chess.com/game/live/10299084781
2021.03.20,NancyCarole,el-bantu,C20,219,249,Draw,https://www.chess.com/game/daily/321098752
2021.03.24,el-bantu,Radiclepoint,B02,266,266,Radiclepoint,https://www.chess.com/game/live/10304539203
2021.03.24,aryan11112002,el-bantu,C46,279,275,el-bantu,https://www.chess.com/game/live/10314382059
2021.03.24,el-bantu,Rashid152,D20,282,220,el-bantu,https://www.chess.com/game/live/10314989505
2021.03.23,Davidkostialik,el-bantu,C46,503,240,Davidkostialik,https://www.chess.com/game/daily/321848074
2021.03.24,el-bantu,TheBestEddy68,B07,274,307,TheBestEddy68,https://www.chess.com/game/live/10322179097
2021.03.24,Skouboe,el-bantu,C46,327,283,el-bantu,https://www.chess.com/game/live/10349177269
2021.03.24,wil_liam_r,el-bantu,C45,366,293,el-bantu,https://www.chess.com/game/live/10351662427
2021.03.24,mado3kungfu,el-bantu,C30,246,300,el-bantu,https://www.chess.com/game/live/10360635567
2021.03.24,el-bantu,fabricio_69,B00,309,333,el-bantu,https://www.chess.com/game/live/10361220825
2021.03.24,bwgola,el-bantu,C44,332,301,bwgola,https://www.chess.com/game/live/10361820557
2021.03.24,el-bantu,bwgola,C43,294,339,bwgola,https://www.chess.com/game/live/10361895089
2021.03.24,emmanuelrealivazquez,el-bantu,C23,278,285,emmanuelrealivazquez,https://www.chess.com/game/live/10362492929
2021.03.25,el-bantu,VVictorMatos,C25,277,277,VVictorMatos,https://www.chess.com/game/live/10382837599
2021.03.25,xxxmenes,el-bantu,D00,237,284,el-bantu,https://www.chess.com/game/live/10382862585
2021.03.25,memoTTT,el-bantu,D02,277,276,memoTTT,https://www.chess.com/game/live/10387570935
2021.03.25,el-bantu,ms10k,C00,284,262,el-bantu,https://www.chess.com/game/live/10387644051
2021.03.25,el-bantu,znuke,B07,275,265,znuke,https://www.chess.com/game/live/10389970829
2021.03.25,el-bantu,DNTKNOW,B07,267,289,DNTKNOW,https://www.chess.com/game/live/10390036981
2021.03.25,GGodoi,el-bantu,D00,132,256,GGodoi,https://www.chess.com/game/live/10391184681
2021.03.25,el-bantu,Nedia4444,B01,265,298,el-bantu,https://www.chess.com/game/live/10391229807
2021.03.25,graybabe,el-bantu,C23,167,255,graybabe,https://www.chess.com/game/live/10413982959
2021.03.26,el-bantu,Abah2020,B07,263,195,el-bantu,https://www.chess.com/game/live/10476362027
2021.03.26,dRivers13,el-bantu,C57,332,256,dRivers13,https://www.chess.com/game/live/10490819647
2021.03.26,ayaankasmani,el-bantu,C00,300,265,el-bantu,https://www.chess.com/game/live/10490860743
2021.03.26,Ikoustic,el-bantu,C20,266,273,el-bantu,https://www.chess.com/game/live/10531667205
2021.03.26,el-bantu,Jeffschess69,C47,264,258,Jeffschess69,https://www.chess.com/game/live/10534099301
2021.03.26,aziz661,el-bantu,C47,282,256,aziz661,https://www.chess.com/game/live/10534609963
2021.03.26,el-bantu,evaldomc,D00,248,274,evaldomc,https://www.chess.com/game/live/10534659087
2021.03.26,el-bantu,hongnguyen1,D31,240,262,hongnguyen1,https://www.chess.com/game/live/10535234687
2021.03.26,hongnguyen1,el-bantu,D00,253,249,el-bantu,https://www.chess.com/game/live/10535764731
2021.03.26,el-bantu,hongnguyen1,D02,241,261,hongnguyen1,https://www.chess.com/game/live/10535831633
2021.03.26,hongnguyen1,el-bantu,D00,269,233,hongnguyen1,https://www.chess.com/game/live/10535908183
2021.03.27,brady7777,el-bantu,D00,229,241,el-bantu,https://www.chess.com/game/live/10561570115
2021.03.27,el-bantu,hukukcuu,C20,235,318,hukukcuu,https://www.chess.com/game/live/10576044349
2021.03.27,el-bantu,Hikari_Kurniawan,B07,440,437,el-bantu,https://www.chess.com/game/live/10583293051
2021.03.27,Malhumo,el-bantu,C20,306,228,Malhumo,https://www.chess.com/game/live/10586311957
2021.03.27,PaardenBonker,el-bantu,A00,113,234,el-bantu,https://www.chess.com/game/live/10586781275
2021.03.27,lob0t0mia,el-bantu,A10,197,242,el-bantu,https://www.chess.com/game/live/10586885575
2021.03.27,sandeep1729,el-bantu,C30,324,236,sandeep1729,https://www.chess.com/game/live/10587504245
2021.03.27,el-bantu,sandeep1729,A40,230,330,sandeep1729,https://www.chess.com/game/live/10588078949
2021.03.27,el-bantu,Petrovic369,B01,224,318,Petrovic369,https://www.chess.com/game/live/10591735679
2021.03.27,el-bantu,christophercuts,A40,230,142,el-bantu,https://www.chess.com/game/live/10592871641
2021.03.27,joemarkmath,el-bantu,C20,271,223,joemarkmath,https://www.chess.com/game/live/10596396237
2021.03.27,el-bantu,leontynaslabova,A40,217,303,leontynaslabova,https://www.chess.com/game/live/10606753235
2021.03.27,leontynaslabova,el-bantu,C20,293,227,el-bantu,https://www.chess.com/game/live/10607315461
2021.03.27,el-bantu,Macikovsky,C20,236,254,el-bantu,https://www.chess.com/game/live/10611960723
2021.03.27,An-faenger,el-bantu,B00,278,229,An-faenger,https://www.chess.com/game/live/10613197435
2021.03.27,el-bantu,Kutu_catur,C42,449,473,el-bantu,https://www.chess.com/game/live/10613343031
2021.03.27,Stachu8Gwiazdek,el-bantu,C66,555,443,Stachu8Gwiazdek,https://www.chess.com/game/live/10613915391
2021.03.27,Champ_Anika,el-bantu,C00,487,436,Champ_Anika,https://www.chess.com/game/live/10615032621
2021.03.28,sathiya-fk,el-bantu,C40,328,223,sathiya-fk,https://www.chess.com/game/live/10641385081
2021.03.28,el-bantu,savage03224,D00,216,295,savage03224,https://www.chess.com/game/live/10644373375
2021.03.28,el-bantu,walterlemus,C47,224,206,el-bantu,https://www.chess.com/game/live/10657654571
2021.03.28,el-bantu,gru24,D02,215,203,gru24,https://www.chess.com/game/live/10658261353
2021.03.28,henryxuan,el-bantu,C47,270,208,henryxuan,https://www.chess.com/game/live/10706886647
2021.03.28,Damoclesss,el-bantu,C23,290,201,Damoclesss,https://www.chess.com/game/live/10707451743
2021.03.28,el-bantu,seagullmagique,D00,194,238,seagullmagique,https://www.chess.com/game/live/10708100841
2021.03.28,el-bantu,sarenasarena,C25,202,195,el-bantu,https://www.chess.com/game/live/10708681961
2021.03.28,abkap1,el-bantu,C50,251,211,el-bantu,https://www.chess.com/game/live/10709240829
2021.03.28,el-bantu,DylanMcPatty,B10,220,224,el-bantu,https://www.chess.com/game/live/10709792179
2021.03.28,ivandepietro,el-bantu,C46,300,214,ivandepietro,https://www.chess.com/game/live/10709873457
2021.03.28,LaughReaper,el-bantu,D00,323,208,LaughReaper,https://www.chess.com/game/live/10710467841
2021.03.28,matatalka,el-bantu,D00,111,217,el-bantu,https://www.chess.com/game/live/10711086567
2021.03.29,el-bantu,cneocleous,C40,224,162,el-bantu,https://www.chess.com/game/live/10728440153
2021.03.29,el-bantu,corbo3,A00,215,220,corbo3,https://www.chess.com/game/live/10728981351
2021.03.29,OOFX,el-bantu,A05,150,222,el-bantu,https://www.chess.com/game/live/10729567469
2021.03.29,pepowidehug,el-bantu,C42,150,229,el-bantu,https://www.chess.com/game/live/10729596807
2021.03.29,el-bantu,bilal5728,A00,222,261,bilal5728,https://www.chess.com/game/live/10784932843
2021.03.29,el-bantu,Darkness0074,B07,231,267,el-bantu,https://www.chess.com/game/live/10785511459
2021.03.29,Hoffmaaensan,el-bantu,D00,325,225,Hoffmaaensan,https://www.chess.com/game/live/10786016335
2021.03.29,el-bantu,BrookMitaine,A00,235,295,el-bantu,https://www.chess.com/game/live/10786128527
2021.03.29,florisvh,el-bantu,C20,258,227,florisvh,https://www.chess.com/game/live/10786642395
2021.03.29,el-bantu,Phoenix_ru,D02,221,319,Phoenix_ru,https://www.chess.com/game/live/10786672153
2021.03.29,olsonko,el-bantu,A40,189,228,el-bantu,https://www.chess.com/game/live/10786745903
2021.03.29,SergioTineo,el-bantu,C20,231,236,el-bantu,https://www.chess.com/game/live/10786760049
2021.03.29,Mydlo139,el-bantu,D31,323,230,Mydlo139,https://www.chess.com/game/live/10787336347
2021.03.29,el-bantu,LennaKN,B20,221,187,LennaKN,https://www.chess.com/game/live/10793204997
2021.03.29,gianm13,el-bantu,C20,253,214,gianm13,https://www.chess.com/game/live/10795632221
2021.03.29,el-bantu,aboodkhorshed,A00,222,204,el-bantu,https://www.chess.com/game/live/10796251767
2021.03.29,Tongan_FlyingFox,el-bantu,C23,300,232,el-bantu,https://www.chess.com/game/live/10796851089
2021.03.29,aguywholovedchess3003,el-bantu,A00,247,224,aguywholovedchess3003,https://www.chess.com/game/live/10797450367
2021.03.29,el-bantu,IveNeverPlayedEver,B00,217,261,IveNeverPlayedEver,https://www.chess.com/game/live/10798000191
2021.03.29,Jugador55,el-bantu,C55,173,224,el-bantu,https://www.chess.com/game/live/10798093207
2021.03.30,el-bantu,chemass,B06,218,342,chemass,https://www.chess.com/game/live/10805235419
2021.03.30,el-bantu,heinsenberg47,B02,209,182,heinsenberg47,https://www.chess.com/game/live/10814264393
2021.03.30,Hammer2020,el-bantu,D35,249,218,el-bantu,https://www.chess.com/game/live/10814837039
2021.03.30,MFauzanAzim,el-bantu,D00,180,209,MFauzanAzim,https://www.chess.com/game/live/10815418119
2021.03.30,el-bantu,chessgang101,C20,204,348,chessgang101,https://www.chess.com/game/live/10817768937
2021.03.30,el-bantu,chess420000,B00,204,211,Draw,https://www.chess.com/game/live/10818367021
2021.03.30,el-bantu,ciscopepsi,A00,196,207,ciscopepsi,https://www.chess.com/game/live/10818464701
2021.03.30,xxcaferacerxx,el-bantu,C20,318,189,xxcaferacerxx,https://www.chess.com/game/live/10819641773
2021.03.30,SalamDamai,el-bantu,A40,165,197,el-bantu,https://www.chess.com/game/live/10820194551
2021.03.30,el-bantu,hjnc53,B23,190,245,hjnc53,https://www.chess.com/game/live/10820829111
2021.03.30,mufarhh,el-bantu,C20,189,182,mufarhh,https://www.chess.com/game/live/10823783597
2021.03.30,xoooxxx,el-bantu,A00,119,189,el-bantu,https://www.chess.com/game/live/10826853485
2021.03.30,el-bantu,chess_destroyer2115,C46,197,133,el-bantu,https://www.chess.com/game/live/10826857397
2021.03.30,el-bantu,VVorgen,C20,208,286,el-bantu,https://www.chess.com/game/live/10831043589
2021.03.30,pjoshi1,el-bantu,C42,275,218,el-bantu,https://www.chess.com/game/live/10831600359
2021.03.30,el-bantu,tuvy20,C25,211,267,tuvy20,https://www.chess.com/game/live/10832276469
2021.03.30,pixeldote,el-bantu,A00,228,220,el-bantu,https://www.chess.com/game/live/10833402015
2021.03.30,el-bantu,Samagram,C42,230,305,el-bantu,https://www.chess.com/game/live/10837025975
2021.03.30,peythomps,el-bantu,D00,357,241,el-bantu,https://www.chess.com/game/live/10840058441
2021.03.30,el-bantu,Risvali,B20,248,185,el-bantu,https://www.chess.com/game/live/10840649175
2021.03.30,Risvali,el-bantu,C48,202,239,Risvali,https://www.chess.com/game/live/10841195965
2021.03.30,jessielivermore,el-bantu,C50,256,231,jessielivermore,https://www.chess.com/game/live/10841297673
2021.03.30,beccaisaacafg,el-bantu,C46,211,231,Draw,https://www.chess.com/game/live/10846698317
2021.03.30,el-bantu,marrazza,C25,222,213,marrazza,https://www.chess.com/game/live/10847311761
2021.03.30,el-bantu,alg2021,A00,213,165,alg2021,https://www.chess.com/game/live/10847824873
2021.03.30,drake455,el-bantu,C20,244,205,drake455,https://www.chess.com/game/live/10848449807
2021.03.30,el-bantu,imnotthatgooodd,B00,199,292,imnotthatgooodd,https://www.chess.com/game/live/10849063429
2021.03.30,el-bantu,Martinlutherking06,C40,189,110,Martinlutherking06,https://www.chess.com/game/live/10849576443
2021.03.30,el-bantu,dukickphan,C20,195,100,el-bantu,https://www.chess.com/game/live/10850299481
2021.03.30,Nutrisarikacangijo,el-bantu,A00,321,187,Nutrisarikacangijo,https://www.chess.com/game/live/10850777359
2021.03.30,kamze,el-bantu,D00,319,182,kamze,https://www.chess.com/game/live/10851380075
2021.03.30,Birdolas,el-bantu,A04,416,444,el-bantu,https://www.chess.com/game/live/10851969903
2021.03.30,el-bantu,gxfireball,A00,450,310,el-bantu,https://www.chess.com/game/live/10852665151
2021.03.30,Damianoo77,el-bantu,C47,498,460,el-bantu,https://www.chess.com/game/live/10853846937
2021.03.30,el-bantu,imbluedabudee,B23,467,333,el-bantu,https://www.chess.com/game/live/10856254325
2021.03.30,RKellyUrine,el-bantu,A02,471,475,el-bantu,https://www.chess.com/game/live/10856298933
2021.03.30,el-bantu,DaMuadh,A00,191,214,el-bantu,https://www.chess.com/game/live/10856801755
2021.03.30,el-bantu,pastramizombie,A06,199,175,el-bantu,https://www.chess.com/game/live/10856824957
2021.03.30,jactheblob,el-bantu,C26,219,191,jactheblob,https://www.chess.com/game/live/10857994395
2021.03.30,el-bantu,WubJub31,C25,200,189,el-bantu,https://www.chess.com/game/live/10858585973
2021.03.30,qSherlock,el-bantu,C47,308,211,el-bantu,https://www.chess.com/game/live/10858639367
2021.03.30,Andrei24061988,el-bantu,C45,163,218,el-bantu,https://www.chess.com/game/live/10858667803
2021.03.30,MandalorianQc,el-bantu,D00,212,210,MandalorianQc,https://www.chess.com/game/live/10859277119
2021.03.30,el-bantu,ImBored123457,C25,218,187,el-bantu,https://www.chess.com/game/live/10859888935
2021.03.30,L-rafifi,el-bantu,C42,214,210,L-rafifi,https://www.chess.com/game/live/10860359025
2021.03.24,el-bantu,fabio88888,A40,237,172,Draw,https://www.chess.com/game/daily/322095068
2021.03.30,el-bantu,ChessFroot,B02,201,184,ChessFroot,https://www.chess.com/game/live/10873014259
2021.03.30,el-bantu,Imbreo,B01,191,139,Imbreo,https://www.chess.com/game/live/10877930563
2021.03.30,Ax-remux,el-bantu,B02,100,199,el-bantu,https://www.chess.com/game/live/10878530173
2021.03.30,el-bantu,PrestonHagens,A00,191,208,PrestonHagens,https://www.chess.com/game/live/10879113051
2021.03.30,el-bantu,Mohammedity98,A00,185,323,Mohammedity98,https://www.chess.com/game/live/10879714603
2021.03.30,el-bantu,SuzuyaBeib,D00,194,192,el-bantu,https://www.chess.com/game/live/10880314841
2021.03.30,contesyder,el-bantu,B00,205,186,contesyder,https://www.chess.com/game/live/10880910247
2021.03.30,PapaJaem,el-bantu,B00,100,192,el-bantu,https://www.chess.com/game/live/10881385297
2021.03.30,anyataylorjoy13,el-bantu,C20,134,199,el-bantu,https://www.chess.com/game/live/10885089077
2021.03.30,el-bantu,felipeg8,C25,206,147,el-bantu,https://www.chess.com/game/live/10885662929
2021.03.31,MercatorProjection,el-bantu,D06,241,199,MercatorProjection,https://www.chess.com/game/live/10895765505
2021.03.31,missyshaw,el-bantu,C47,146,206,el-bantu,https://www.chess.com/game/live/10895875797
2021.03.31,el-bantu,WellBelowAverageJohn,C25,213,137,el-bantu,https://www.chess.com/game/live/10896449753
2021.03.31,el-bantu,GonzaloFu,C46,207,330,GonzaloFu,https://www.chess.com/game/live/10897032543
2021.03.31,corbo3,el-bantu,C42,192,215,el-bantu,https://www.chess.com/game/live/10897072773
2021.03.31,el-bantu,Ibby_Q99,B01,224,223,el-bantu,https://www.chess.com/game/live/10900620899
2021.03.31,uvrajsspecial,el-bantu,A00,216,232,el-bantu,https://www.chess.com/game/live/10901211585
2021.03.31,el-bantu,Sera427,C46,224,230,Sera427,https://www.chess.com/game/live/10901793011
2021.03.31,rene8210,el-bantu,D00,273,217,rene8210,https://www.chess.com/game/live/10908444277
2021.03.31,el-bantu,Kingchickencurry,D02,208,205,Kingchickencurry,https://www.chess.com/game/live/10914393955
2021.03.31,el-bantu,jack_fikolson,A00,201,243,jack_fikolson,https://www.chess.com/game/live/10914438429
2021.03.31,el-bantu,2deadfred,A00,195,293,2deadfred,https://www.chess.com/game/live/10915044071
2021.03.31,OffMith,el-bantu,C25,325,190,OffMith,https://www.chess.com/game/live/10922796743
2021.03.31,el-bantu,simtoe,A00,200,256,el-bantu,https://www.chess.com/game/live/10932385885
2021.03.31,terrynkyseth,el-bantu,A46,104,208,el-bantu,https://www.chess.com/game/live/10932469855
2021.03.31,Emilien51,el-bantu,A00,249,201,Emilien51,https://www.chess.com/game/live/10933041965
2021.03.31,el-bantu,batman604638,D00,209,180,el-bantu,https://www.chess.com/game/live/10933637645
2021.03.31,davidbliv,el-bantu,B02,211,201,davidbliv,https://www.chess.com/game/live/10934246347
2021.03.31,Crosara,el-bantu,C20,192,192,Crosara,https://www.chess.com/game/live/10934284609
2021.03.31,Seniormage,el-bantu,C46,235,185,Seniormage,https://www.chess.com/game/live/10934853485
2021.03.31,el-bantu,LonzoT,C25,177,203,LonzoT,https://www.chess.com/game/live/10935433777
2021.03.31,el-bantu,kacpergoniec,A00,184,106,el-bantu,https://www.chess.com/game/live/10936035389
2021.03.31,garagastst,el-bantu,A00,179,192,el-bantu,https://www.chess.com/game/live/10943222693
2021.03.31,el-bantu,dhat25,C25,183,157,dhat25,https://www.chess.com/game/live/10943304123
2021.03.31,el-bantu,Adlardomino,C25,175,186,Adlardomino,https://www.chess.com/game/live/10943900217
2021.03.31,Raileezclmao,el-bantu,A00,100,181,el-bantu,https://www.chess.com/game/live/10944391523
2021.03.31,Sanpepe,el-bantu,D00,205,173,Sanpepe,https://www.chess.com/game/live/10952202325
2021.03.31,el-bantu,Tombo0309,C46,167,264,Tombo0309,https://www.chess.com/game/live/10955348473
2021.03.31,el-bantu,mig123456yg,C25,174,100,el-bantu,https://www.chess.com/game/live/10965485475
2021.03.31,scrappymouse,el-bantu,A00,164,166,scrappymouse,https://www.chess.com/game/live/10966002961
2021.03.31,RoBo767676,el-bantu,D10,304,161,RoBo767676,https://www.chess.com/game/live/10969598765
2021.03.31,MayorMcChunk,el-bantu,C26,517,468,MayorMcChunk,https://www.chess.com/game/live/10969685211
2021.03.31,el-bantu,xnaut,A00,461,513,xnaut,https://www.chess.com/game/live/10970214307
2021.03.31,LoQeN00,el-bantu,C28,502,454,LoQeN00,https://www.chess.com/game/live/10970766385
2021.03.31,el-bantu,CaptainPepe74,A46,154,199,CaptainPepe74,https://www.chess.com/game/live/10971442573
2021.03.31,el-bantu,Ericwithrandomusername,B01,161,100,el-bantu,https://www.chess.com/game/live/10972010813
2021.03.31,Kleanthis96,el-bantu,C23,202,154,Kleanthis96,https://www.chess.com/game/live/10972021417
2021.04.01,el-bantu,CrazyDemonHunter,C20,148,261,CrazyDemonHunter,https://www.chess.com/game/live/10984600085
2021.04.01,0deadmanwalking,el-bantu,C20,292,151,Draw,https://www.chess.com/game/live/10990651339
2021.04.01,el-bantu,Thecreepingkill,A40,142,128,Thecreepingkill,https://www.chess.com/game/live/11015704135
2021.04.01,LuigiDude2974,el-bantu,C23,214,152,el-bantu,https://www.chess.com/game/live/11020990089
2021.04.02,el-bantu,MoGuZzZ,A40,143,117,MoGuZzZ,https://www.chess.com/game/live/11080995513
2021.04.02,Jyap99,el-bantu,C20,452,462,el-bantu,https://www.chess.com/game/live/11142247229
2021.04.02,el-bantu,jtucker109,C25,470,372,el-bantu,https://www.chess.com/game/live/11143379251
2021.04.02,jtucker109,el-bantu,B07,325,476,el-bantu,https://www.chess.com/game/live/11143498949
2021.04.03,DinGambit,el-bantu,A00,202,153,el-bantu,https://www.chess.com/game/live/11203492389
2021.04.03,el-bantu,cockinherearhole69,B01,147,259,cockinherearhole69,https://www.chess.com/game/live/11207606429
2021.04.03,el-bantu,doncarious,B01,140,216,doncarious,https://www.chess.com/game/live/11208799755
2021.04.03,Kinim123,el-bantu,C42,216,133,Kinim123,https://www.chess.com/game/live/11211199311
2021.04.03,el-bantu,jtucker109,C26,465,404,jtucker109,https://www.chess.com/game/live/11226170637
2021.04.03,jtucker109,el-bantu,C26,443,130,jtucker109,https://www.chess.com/game/live/11226306449
2021.03.30,fabio88888,el-bantu,C20,176,251,el-bantu,https://www.chess.com/game/daily/323550722
2021.04.04,Emily6353,el-bantu,C20,117,122,Emily6353,https://www.chess.com/game/live/11299486105
2021.04.04,xelakelo,el-bantu,D00,189,132,el-bantu,https://www.chess.com/game/live/11299512205
2021.04.04,el-bantu,Pez_Dispenser,D02,139,100,el-bantu,https://www.chess.com/game/live/11302536181
2021.04.04,el-bantu,axelhamberg,A04,146,100,el-bantu,https://www.chess.com/game/live/11302548885
2021.04.04,el-bantu,DublinQueenFifi,A40,156,219,el-bantu,https://www.chess.com/game/live/11302992415
2021.04.04,Chris2005peeters,el-bantu,B02,237,158,Draw,https://www.chess.com/game/live/11303072615
2021.04.04,el-bantu,GANSRI7,C00,166,133,el-bantu,https://www.chess.com/game/live/11303714267
2021.04.04,georgepapamatheakis,el-bantu,A00,215,175,el-bantu,https://www.chess.com/game/live/11304305021
2021.04.04,el-bantu,JWilliamsHson,C42,184,172,el-bantu,https://www.chess.com/game/live/11305406091
2021.04.04,el-bantu,Fifek098,B00,176,244,Fifek098,https://www.chess.com/game/live/11305507805
2021.04.05,stellazoey,el-bantu,C55,322,171,stellazoey,https://www.chess.com/game/live/11319851863
2021.04.05,pakginting,el-bantu,A00,204,180,el-bantu,https://www.chess.com/game/live/11382829493
2021.04.06,PameSc19,el-bantu,D00,180,188,el-bantu,https://www.chess.com/game/live/11408597717
2021.04.06,el-bantu,saywhatsayhuh,D02,180,216,saywhatsayhuh,https://www.chess.com/game/live/11409194315
2021.04.06,JonSnow24K,el-bantu,D00,220,173,JonSnow24K,https://www.chess.com/game/live/11409282251
2021.04.06,el-bantu,JonSnow24K,B01,166,233,JonSnow24K,https://www.chess.com/game/live/11409836669
2021.04.06,JonSnow24K,el-bantu,A00,245,159,JonSnow24K,https://www.chess.com/game/live/11410422407
2021.04.06,el-bantu,raulv26,C20,168,213,el-bantu,https://www.chess.com/game/live/11414648285
2021.04.06,el-bantu,lbhusain,A00,175,115,el-bantu,https://www.chess.com/game/live/11414662999
2021.04.06,Leonardofrj,el-bantu,B00,211,184,el-bantu,https://www.chess.com/game/live/11415208475
2021.04.06,el-bantu,Adrianchon,A04,192,157,el-bantu,https://www.chess.com/game/live/11415258191
2021.04.06,el-bantu,sotts2,C25,200,177,el-bantu,https://www.chess.com/game/live/11419394535
2021.04.06,Rafacn0,el-bantu,B00,212,208,el-bantu,https://www.chess.com/game/live/11419450925
2021.04.06,piskotrac,el-bantu,B00,168,199,piskotrac,https://www.chess.com/game/live/11424270953
2021.04.06,Jncuk,el-bantu,B00,197,191,Jncuk,https://www.chess.com/game/live/11425440211
2021.04.06,el-bantu,Grimoire777,C00,184,245,Grimoire777,https://www.chess.com/game/live/11427795535
2021.04.06,moringhay,el-bantu,B00,181,176,moringhay,https://www.chess.com/game/live/11434462461
2021.04.06,psoksu56,el-bantu,B00,396,472,el-bantu,https://www.chess.com/game/live/11435059843
2021.04.06,el-bantu,chess_crown74,A00,465,545,chess_crown74,https://www.chess.com/game/live/11435683291
2021.04.06,el-bantu,a12255,A06,185,193,el-bantu,https://www.chess.com/game/live/11440492477
2021.04.06,rakanito,el-bantu,A46,325,180,rakanito,https://www.chess.com/game/live/11441012723
2021.04.06,Johan_69,el-bantu,B00,158,188,el-bantu,https://www.chess.com/game/live/11442904053
2021.04.06,el-bantu,Badatchess7777777,A00,195,126,el-bantu,https://www.chess.com/game/live/11443399303
2021.04.06,buxito,el-bantu,A45,295,189,buxito,https://www.chess.com/game/live/11451280859
2021.04.06,el-bantu,Ghorillamann,B00,195,100,el-bantu,https://www.chess.com/game/live/11482442387
2021.04.06,Koukal12,el-bantu,B00,275,205,el-bantu,https://www.chess.com/game/live/11482506327
2021.04.06,el-bantu,Burella,A00,214,238,el-bantu,https://www.chess.com/game/live/11483100463
2021.04.06,el-bantu,iburja,A04,225,332,el-bantu,https://www.chess.com/game/live/11483732761
2021.04.06,Rianbro3,el-bantu,D00,236,225,Draw,https://www.chess.com/game/live/11484265347
2021.04.06,el-bantu,cerecita_6969,C25,218,277,cerecita_6969,https://www.chess.com/game/live/11484787739
2021.04.06,alewinz,el-bantu,B00,162,225,el-bantu,https://www.chess.com/game/live/11486590123
2021.04.06,el-bantu,JungwooCha,A06,232,159,el-bantu,https://www.chess.com/game/live/11486633889
2021.04.06,ksenyakirillova,el-bantu,B00,254,224,ksenyakirillova,https://www.chess.com/game/live/11486679217
2021.04.07,el-bantu,Xmengrey,A04,213,118,Xmengrey,https://www.chess.com/game/live/11507046699
2021.04.07,JessicaIsCuteAF,el-bantu,C55,275,223,el-bantu,https://www.chess.com/game/live/11515445969
2021.04.07,el-bantu,chorizxrd,D02,231,221,el-bantu,https://www.chess.com/game/live/11515462437
2021.04.07,dominik1231,el-bantu,C65,351,226,dominik1231,https://www.chess.com/game/live/11522631411
2021.04.07,el-bantu,dominik1231,A04,221,356,dominik1231,https://www.chess.com/game/live/11523223367
2021.04.07,el-bantu,SzymonPolonez,A00,229,213,el-bantu,https://www.chess.com/game/live/11525624821
2021.04.07,rogal15,el-bantu,B00,297,239,el-bantu,https://www.chess.com/game/live/11525659309
2021.04.07,el-bantu,TBACHESS11,A00,248,282,el-bantu,https://www.chess.com/game/live/11526832413
2021.04.04,TotocheZZZZZ,el-bantu,D02,260,269,el-bantu,https://www.chess.com/game/daily/324691998
2021.04.07,el-bantu,bernaDogus,C46,254,175,el-bantu,https://www.chess.com/game/live/11526862261
2021.04.07,Krishchheda03,el-bantu,A45,222,262,el-bantu,https://www.chess.com/game/live/11527490885
2021.04.07,SheLuvBMO,el-bantu,B00,252,270,el-bantu,https://www.chess.com/game/live/11528718067
2021.04.07,ronto433,el-bantu,A50,344,264,ronto433,https://www.chess.com/game/live/11529277005
2021.04.07,el-bantu,detiv,A04,272,262,el-bantu,https://www.chess.com/game/live/11534057363
2021.04.07,el-bantu,rafaelprado20,A00,280,276,el-bantu,https://www.chess.com/game/live/11534630199
2021.04.07,el-bantu,Kenyet_Seton,A04,273,331,Kenyet_Seton,https://www.chess.com/game/live/11538879797
